"dataset_id","state","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022"
"LCMS_trees","CONUS",2646763.923049,2672231.309693,2685256.86765,2691762.399454,2701096.701796,2713247.865864,2725009.385436,2735593.110684,2743768.583019,2752293.268988,2760942.303908,2761055.982715,2760049.312327,2755875.723267,2750102.630416,2739082.766819,2735278.891035,2735236.887096,2740061.602681,2742229.290495,2745111.583135,2737132.508545,2736182.144533,2734792.133337,2738330.298399,2744898.574687,2735747.459675,2733461.262076,2731508.264257,2734842.343764,2740566.239806,2737469.426,2737473.295519,2732667.037694,2736664.387296,2743079.888569,2746966.48807,2750255.206821
"LCMS_trees_shrubs_mix","CONUS",2658069.528946,2684164.80769,2697233.198357,2703728.77985,2713132.145369,2725341.38015,2737197.022544,2747864.580993,2756577.13458,2765202.592543,2774012.15959,2774328.535503,2773578.458694,2769601.468209,2763938.438164,2753047.790293,2749408.879006,2749291.451507,2754409.989094,2756915.148948,2760177.101097,2752334.007481,2751606.449213,2750552.150552,2754344.545752,2761163.708625,2752321.219765,2750271.566362,2748791.992697,2752574.340506,2758500.89941,2755607.372209,2755761.527352,2750917.279626,2755008.961756,2761437.816349,2765108.323994,2767878.738915
"MODIS_1_IGBP","CONUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1217154.999979,1237867.1137,1214080.717625,1243276.135274,1246005.496057,1219549.587233,1191472.648019,1197072.097037,1231945.050958,1206268.268606,1184128.828405,1171056.65292,1214340.778407,1218033.001937,1210422.71174,1215157.000959,1222794.668602,1236141.079389,1217536.595075,1214645.894095,1219696.579388,NA
"MODIS_2_UMD","CONUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1227207.257822,1244088.195074,1220176.435274,1249340.272527,1251921.294095,1225047.797037,1196998.617623,1202686.656841,1237794.247035,1212212.3039,1189926.771543,1176878.037232,1220309.146057,1223925.341153,1216250.833309,1221213.027429,1228970.629389,1242220.141156,1223629.216643,1220364.898017,1225438.490173,NA
"MODIS_3_LAI","CONUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1227207.257822,1244088.195074,1220176.435274,1249340.272527,1251921.294095,1225047.797037,1196998.617623,1202686.656841,1237794.247035,1212212.3039,1189926.771543,1176878.037232,1220309.146057,1223925.341153,1216250.833309,1221213.027429,1228970.629389,1242220.141156,1223629.216643,1220364.898017,1225438.490173,NA
"MODIS_4_BGC","CONUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3485228.057817,3459097.275462,3378174.729388,3391052.546054,3410569.330369,3371237.170565,3373893.748999,3356023.854879,3385137.681349,3375491.42645,3400626.676449,3397391.475465,3382813.83429,3373089.082327,3368834.304874,3370028.456839,3389766.458802,3391284.417622,3393925.577423,3403759.277426,3387827.1039,NA
"MODIS_5_PFT","CONUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3025242.116639,2978269.043109,2893451.283309,2904559.338212,2913698.270567,2893204.449977,2907415.843116,2907023.466642,2920635.258799,2923102.808803,2917967.827428,2899558.058798,2889577.403896,2881782.562719,2886465.254873,2889910.489193,2902492.219587,2895566.315659,2900620.762718,2908336.119582,2908431.596056,NA
"NLCD_canopy_10","CONUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2812410.841864,NA,NA,NA,NA,2793071.979124,NA,NA,NA,NA,NA,NA
"NLCD_canopy_20","CONUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2557361.582678,NA,NA,NA,NA,2537070.546072,NA,NA,NA,NA,NA,NA
"NLCD_canopy_60","CONUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1687439.02994,NA,NA,NA,NA,1645664.448543,NA,NA,NA,NA,NA,NA
"NLCD_canopy_80","CONUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1004392.022585,NA,NA,NA,NA,942690.381684,NA,NA,NA,NA,NA,NA
"NLCD_canopy_perc","CONUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1334952.349449,NA,NA,NA,NA,1290868.152758,NA,NA,NA,NA,NA,NA
"NLCD_forest","CONUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012493.436022,NA,NA,1988058.958666,NA,1968851.381242,NA,1957214.211712,NA,NA,1952419.82797,NA,1957601.936058,NA,NA,1941988.097013,NA,NA,1954797.208606,NA,1949003.860116,NA
"NLCD_forest_woodywet","CONUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2373439.943565,NA,NA,2343686.433641,NA,2324074.348242,NA,2315133.66608,NA,NA,2309991.498524,NA,2320755.458952,NA,NA,2304813.561254,NA,NA,2318052.696506,NA,2311790.954493,NA
"NRI_grazed","CONUS",NA,NA,281740.18615945,NA,NA,NA,NA,278911.371914205,NA,NA,NA,NA,268988.263860785,NA,NA,NA,NA,248235.532173209,NA,NA,NA,NA,240886.280857952,NA,NA,NA,NA,239125.859975718,NA,NA,NA,NA,238939.700526103,NA,NA,NA,NA,NA
"NRI_notgrazed","CONUS",NA,NA,1386353.70295427,NA,NA,NA,NA,1389332.25414812,NA,NA,NA,NA,1404067.17927964,NA,NA,NA,NA,1425742.61432618,NA,NA,NA,NA,1432509.10562525,NA,NA,NA,NA,1436620.80129502,NA,NA,NA,NA,1441214.08336706,NA,NA,NA,NA,NA
"NRI_total","CONUS",NA,NA,1668093.88911372,NA,NA,NA,NA,1668243.62606232,NA,NA,NA,NA,1671505.46337515,NA,NA,NA,NA,1601339.53864832,NA,NA,NA,NA,1673395.38648321,NA,NA,NA,NA,1675746.66127074,NA,NA,NA,NA,1680153.78389316,NA,NA,NA,NA,NA
"DW_trees_annual_mode","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122678.507595,115591.05083,115826.849222,119121.188886,106316.755943,102936.639075
"DW_trees_gs_mode","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115682.832089,110139.075345,109676.518732,109958.740334,100953.304487,95180.509818
"DW_trees_prob_10","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184288.719556,181558.224892,188592.580063,187023.59025,173844.538526,174388.411926
"DW_trees_prob_25","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135971.514685,130164.439187,130355.425766,130883.733005,119879.408616,117145.683277
"DW_trees_prob_50","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82427.444102,76713.313698,75184.55532,72036.289846,63137.392278,61084.642513
"ESA_trees","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134276.823474,139391.595234,NA
"ESRI_2020_trees","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89593.162042,NA,NA
"ESRI_annual_trees","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90033.81239,90752.793496,88904.33858,80256.171553,75894.521278,75894.521278
"Hansen_GFC","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65353.640226,64970.308424,64531.492954,64153.56273,63712.950276,63379.167383,62817.685154,61929.222773,60357.85018,59569.054437,59297.499326,59051.076562,58626.047443,58301.662214,57564.527339,57047.884152,55980.369505,55001.711601,53856.088706,53017.447612,50885.590345,47719.195895,NA
"LCMAP_trees","CA",100547.034645,100382.150604,100115.012089,99209.661367,99082.176317,99134.638312,99197.870248,99498.361588,99828.039225,100062.52621,100856.870491,101007.346718,100841.62171,101023.344017,100924.847957,100413.113276,100252.186196,99745.997308,99620.75095,99300.829934,99473.801777,99474.023848,98562.693878,97172.619921,96628.502696,96674.885163,96946.718428,97079.158598,96223.426065,95279.358977,94105.513457,93406.833292,93272.838709,92575.341963,91531.042641,91758.621811,86797.575607,NA
"LCMAP_trees_woodywet","CA",100758.353699,100591.507612,100323.981285,99417.786448,99289.397396,99341.464514,99404.497249,99704.474816,100039.457601,100275.588832,101073.832115,101226.394111,101062.403156,101245.031251,101146.200649,100632.827664,100469.661772,99963.249928,99839.873075,99520.030542,99696.33367,99695.342841,98777.670391,97387.943032,96846.482089,96895.489521,97167.920608,97296.538415,96438.352108,95491.465249,94317.997087,93626.465075,93497.614012,92796.550362,91750.813002,91971.513772,87000.011241,NA
"LCMS_all_trees_mixes","CA",173403.812802,174341.491535,174433.612348,174342.492324,174432.500911,174799.986172,175531.409382,176186.569764,177463.979788,178027.351076,179122.836974,179047.612552,179292.449742,179753.078145,178796.458108,178979.401136,178718.194651,178057.147687,178367.155941,178167.07309,178991.152489,178518.453296,177040.387821,177231.541432,178464.984218,179405.307321,179859.099663,179197.33729,178301.329789,178203.842516,178875.387042,178680.995685,178505.461824,177056.165611,177228.315218,177016.119508,175007.311496,172909.424375
"LCMS_forest","CA",156546.465751,158099.886172,158467.011179,158598.400443,158942.771844,159485.668348,159972.278597,160386.775383,161375.448751,161816.905619,162698.542337,162710.972869,162785.557147,163191.828232,162531.437287,162451.174507,162129.351342,161563.910562,161746.301639,161272.865057,161727.449611,161741.535776,161032.024888,160915.270274,161558.727938,162032.584778,162783.806452,162436.009761,162194.791192,162026.876724,161711.230771,161052.268471,160762.123023,159683.803005,159803.014203,159335.362796,158149.170861,158663.503401
"LCMS_trees","CA",139488.037161,139897.301015,140359.747069,140286.653872,140447.274705,140889.788396,141180.361009,141671.975647,142324.994763,142878.499302,143821.088152,144003.167989,143955.224516,144283.243641,143950.641067,143777.746235,143406.574711,142723.025099,142740.163718,141941.882498,142429.305052,142547.532081,141668.99742,140732.940264,141148.08973,141523.035811,142642.520385,142497.942381,141962.834357,141993.252748,141675.103309,140704.32966,140701.047338,139954.960545,139518.640101,139901.9997,137559.679658,135521.827972
"LCMS_trees_shrubs_mix","CA",139917.679341,140334.446516,140797.270807,140721.773237,140887.90362,141333.371904,141626.620062,142122.731025,142789.676438,143346.260262,144298.137169,144489.53923,144451.56691,144790.774958,144466.141867,144300.626622,143934.835485,143252.01919,143279.733405,142491.188075,142989.16849,143106.173668,142222.739604,141296.489675,141725.810064,142113.290717,143237.470524,143099.804844,142564.809335,142567.484212,142237.974285,141289.91887,141281.126654,140525.035319,140089.459447,140453.29957,138071.996248,136013.440115
"MODIS_1_IGBP","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53104.47745,54788.323529,54885.145098,56018.67549,57829.123529,56800.103921,57984.835294,57048.642156,56563.988235,55708.580392,55581.099999,56946.118627,58674.341176,60486.734313,60267.744117,57763.755882,55702.946078,53745.830392,51313.45098,50597.613725,47789.804901,NA
"MODIS_2_UMD","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53256.72745,54852.573529,54943.895098,56079.42549,57891.123529,56863.853921,58050.335294,57114.142156,56627.238235,55773.080392,55650.599999,57016.368627,58738.091176,60548.234313,60323.994117,57823.303921,55764.446078,53807.080392,51375.20098,50656.363725,47848.554901,NA
"MODIS_3_LAI","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53256.72745,54852.573529,54943.895098,56079.42549,57891.123529,56863.853921,58050.335294,57114.142156,56627.238235,55773.080392,55650.599999,57016.368627,58738.091176,60548.234313,60323.994117,57823.303921,55764.446078,53807.080392,51375.20098,50656.363725,47848.554901,NA
"MODIS_4_BGC","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191558.191176,188633.07745,180651.752941,187498.572549,189005.306862,185815.937254,186348.744117,186550.449999,186007.284313,185290.148039,185626.578431,187432.591176,186722.87549,186618.128431,185509.120588,183689.3,183335.604901,183176.789215,184103.415686,183904.517647,179909.268627,NA
"MODIS_5_PFT","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138795.969607,135379.310784,128559.42647,131776.595098,128502.252941,126827.220588,125285.390196,125783.317647,125257.763725,126025.65098,126029.521568,128566.552941,128157.782352,127830.75098,127410.463725,127362.958823,128378.988235,127794.521568,127434.639215,126737.091176,123450.072549,NA
"NLCD_canopy_10","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126750.998862,NA,NA,NA,NA,124844.607702,NA,NA,NA,NA,NA,NA
"NLCD_canopy_20","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104308.184735,NA,NA,NA,NA,102346.669062,NA,NA,NA,NA,NA,NA
"NLCD_canopy_60","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47304.441539,NA,NA,NA,NA,45523.337812,NA,NA,NA,NA,NA,NA
"NLCD_canopy_80","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11481.661927,NA,NA,NA,NA,10886.423096,NA,NA,NA,NA,NA,NA
"NLCD_canopy_perc","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37326.606574,NA,NA,NA,NA,36172.98623,NA,NA,NA,NA,NA,NA
"NLCD_forest","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96624.63588,NA,NA,95179.324447,NA,94762.796625,NA,92560.122451,NA,NA,92344.982004,NA,91302.298821,NA,NA,88987.082827,NA,NA,87395.683397,NA,80040.083717,NA
"NLCD_forest_woodywet","CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97933.973703,NA,NA,96496.068765,NA,96058.418361,NA,93878.787095,NA,NA,93645.288088,NA,92629.179825,NA,NA,90304.493562,NA,NA,88775.543887,NA,81413.5896,NA
"NRI_total","CA",NA,NA,59947.3897207608,NA,NA,NA,NA,59133.9538648321,NA,NA,NA,NA,58417.6446782679,NA,NA,NA,NA,57685.1477134763,NA,NA,NA,NA,57134.7632537434,NA,NA,NA,NA,56932.4160259004,NA,NA,NA,NA,56956.6976932416,NA,NA,NA,NA,NA
"NRI_grazed","CA",NA,NA,25815.4593282072,NA,NA,NA,NA,25123.4318089842,NA,NA,NA,NA,24888.7090246864,NA,NA,NA,NA,22784.2978551194,NA,NA,NA,NA,22630.5139619587,NA,NA,NA,NA,22557.6689599352,NA,NA,NA,NA,22654.7956292999,NA,NA,NA,NA,NA
"NRI_notgrazed","CA",NA,NA,34131.9303925536,NA,NA,NA,NA,34010.5220558478,NA,NA,NA,NA,33528.9356535815,NA,NA,NA,NA,34900.8498583569,NA,NA,NA,NA,34504.2492917847,NA,NA,NA,NA,34374.7470659652,NA,NA,NA,NA,34301.9020639417,NA,NA,NA,NA,NA
"DW_trees_annual_mode","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88942.82397,89025.086797,85113.66872,87395.011645,86954.119819,88692.860658
"DW_trees_gs_mode","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91961.441484,93423.86901,92277.233199,90877.618086,88698.12894,88765.133863
"DW_trees_prob_10","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134006.367917,148998.618262,146212.82558,131875.376518,125464.907525,132120.610121
"DW_trees_prob_25","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88878.569989,86601.767096,82841.402596,85695.166946,86436.371869,89147.782766
"DW_trees_prob_50","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51079.833111,45632.89256,39474.722644,43829.337598,48272.2601,55024.549332
"ESA_trees","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83039.371487,86778.079523,NA
"ESRI_2020_trees","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72779.032761,NA,NA
"ESRI_annual_trees","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69365.977723,69561.143398,70342.399951,68936.156491,69708.11631,69708.11631
"Hansen_GFC","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51534.298917,50800.20839,50401.514344,49955.971853,48551.669158,48185.160301,47822.776957,46945.917595,46134.170402,45951.441507,45710.320384,45545.544738,45244.481344,45054.622629,44902.301028,44605.271661,44230.378938,43483.129089,42724.757204,42554.543375,42406.52212,41972.460858,NA
"LCMAP_trees","MT",85774.122494,85816.556622,85753.076078,85515.075945,85030.005903,85093.476455,85090.627605,85055.255544,85185.065544,85265.861495,85343.762054,85398.916118,85482.285247,85538.72623,85543.180309,85456.877742,84804.555409,84710.578379,84690.319902,84114.544796,84178.842532,84140.266118,83804.477078,83090.252728,83147.013112,83257.181128,83480.267449,83458.733883,83307.622665,83505.474377,83572.197098,83371.616721,83527.344222,83247.81061,83488.55749,83434.452917,83767.644215,NA
"LCMAP_trees_woodywet","MT",86391.684501,86431.549704,86364.008558,86121.907312,85634.518394,85697.177269,85693.664918,85656.502228,85785.674915,85865.465565,85942.860324,85996.339489,86078.365817,86133.233601,86137.00998,86050.247032,85399.0524,85305.471825,85285.173748,84709.228542,84773.938478,84734.938443,84397.354803,83682.329897,83738.842782,83849.233997,84072.953509,84049.734257,83897.703024,84094.906708,84160.472435,83959.121788,84113.992115,83834.975594,84075.765723,84020.777749,84362.367416,NA
"LCMS_all_trees_mixes","MT",106093.280308,107393.533969,108368.580275,108490.407109,109033.002592,110038.131984,110574.083202,111021.378367,111575.892416,111683.948262,112089.615832,112011.319708,112037.655889,111867.804871,111637.264023,110857.825496,109769.504562,109910.41501,109899.430397,109776.730531,110405.062856,110434.269889,110390.634338,110117.536863,110743.637865,111250.345125,111724.715865,111490.787481,111711.158438,112126.275776,112137.788954,111836.327654,111458.53134,110867.004818,111699.325365,111508.112343,110770.827801,111459.37668
"LCMS_forest","MT",102314.444572,104168.460568,105044.980129,105371.929563,106347.267081,107160.625958,107609.13049,107983.323797,108373.818317,108117.036458,108516.717645,108099.442397,107978.378156,107679.699187,107438.862695,106671.939645,106001.332898,106128.267956,105952.973488,105836.278005,106140.747423,106069.223541,106050.30978,106091.405227,106458.461954,106736.27581,107017.331047,106784.98164,106979.751356,107172.780169,107027.324195,106875.654928,106649.190264,106841.941704,107587.417267,107320.544145,106703.936692,108546.322136
"LCMS_trees","MT",92704.218984,93436.089825,94224.534444,94368.530421,94469.630601,95125.207157,95451.569647,95778.503558,95859.300998,95853.911562,96040.381623,95759.996227,95538.330476,95256.129317,94893.25717,94191.527661,92950.075704,92716.830158,92392.787258,91840.05492,92019.629237,91777.288425,91338.529838,90620.185358,90791.022363,90913.17222,90988.75164,90606.104678,90369.168042,90350.244561,90250.208138,89854.16958,89556.844969,88811.894265,89278.767603,89397.416269,89114.714968,89450.396057
"LCMS_trees_shrubs_mix","MT",93884.009061,94686.13399,95497.803377,95655.60175,95791.103389,96458.491612,96800.828837,97134.132635,97307.612721,97294.90716,97490.302334,97215.660988,97027.71018,96748.62583,96396.549,95699.306876,94486.778975,94280.334448,93965.517462,93440.740902,93648.879575,93433.676625,93035.240103,92355.292849,92563.126782,92719.057489,92820.052528,92449.496495,92258.912315,92267.602418,92169.388912,91784.815655,91495.328724,90782.62842,91263.970792,91375.83462,91063.394152,91348.924584
"MODIS_1_IGBP","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32004.634313,32257.349019,27099.585294,26615.723529,26779.02647,25604.573529,24876.90196,23211.634313,22186.596078,21030.110784,19892.110784,19489.753921,20331.981372,19823.341176,20129.035294,19876.305882,19135.009803,18179.065686,17794.518627,18452.697058,19509.360784,NA
"MODIS_2_UMD","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32050.134313,32261.099019,27102.335294,26617.473529,26779.52647,25604.823529,24876.90196,23211.634313,22186.596078,21030.110784,19892.110784,19490.503921,20334.481372,19825.341176,20132.035294,19879.555882,19139.009803,18181.065686,17796.268627,18453.197058,19509.610784,NA
"MODIS_3_LAI","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32050.134313,32261.099019,27102.335294,26617.473529,26779.52647,25604.823529,24876.90196,23211.634313,22186.596078,21030.110784,19892.110784,19490.503921,20334.481372,19825.341176,20132.035294,19879.555882,19139.009803,18181.065686,17796.268627,18453.197058,19509.610784,NA
"MODIS_4_BGC","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80088.096078,80556.160784,75911.816666,76581.213725,78068.905882,76917.578431,76290.786274,75056.930392,74383.843137,73969.436274,72307.054901,70037.272549,69771.793137,69852.542156,69856.913725,69033.524509,68293.348039,68666.888235,69200.478431,70122.47647,70570.161764,NA
"MODIS_5_PFT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80077.169607,80549.202941,75911.066666,76579.963725,78068.405882,76917.578431,76290.786274,75056.930392,74383.843137,73968.936274,72306.554901,70036.772549,69771.543137,69852.542156,69856.913725,69033.524509,68293.348039,68666.888235,69200.478431,70122.22647,70569.911764,NA
"NLCD_canopy_10","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89573.579459,NA,NA,NA,NA,89353.921828,NA,NA,NA,NA,NA,NA
"NLCD_canopy_20","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79708.665374,NA,NA,NA,NA,79380.131622,NA,NA,NA,NA,NA,NA
"NLCD_canopy_60","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27253.270965,NA,NA,NA,NA,26651.14848,NA,NA,NA,NA,NA,NA
"NLCD_canopy_80","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2819.809821,NA,NA,NA,NA,2728.361089,NA,NA,NA,NA,NA,NA
"NLCD_canopy_perc","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23925.960852,NA,NA,NA,NA,23603.884065,NA,NA,NA,NA,NA,NA
"NLCD_forest","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83820.000896,NA,NA,81724.99387,NA,80592.420772,NA,78913.547018,NA,NA,78534.074756,NA,77610.516914,NA,NA,77500.613378,NA,NA,76670.957816,NA,77123.68368,NA
"NLCD_forest_woodywet","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86149.802491,NA,NA,84022.891087,NA,82921.6893,NA,81205.868269,NA,NA,80769.713943,NA,79900.215162,NA,NA,79851.53839,NA,NA,79030.556714,NA,79482.731777,NA
"NRI_total","MT",NA,NA,24370.7001214083,NA,NA,NA,NA,24362.6062322946,NA,NA,NA,NA,24484.0145690004,NA,NA,NA,NA,24423.3104006475,NA,NA,NA,NA,24374.7470659652,NA,NA,NA,NA,24006.475111291,NA,NA,NA,NA,23881.0198300283,NA,NA,NA,NA,NA
"NRI_grazed","MT",NA,NA,14411.1695669769,NA,NA,NA,NA,14467.826790773,NA,NA,NA,NA,14560.9065155807,NA,NA,NA,NA,13800.0809388911,NA,NA,NA,NA,12836.9081343586,NA,NA,NA,NA,12561.7159044921,NA,NA,NA,NA,12541.4811817078,NA,NA,NA,NA,NA
"NRI_notgrazed","MT",NA,NA,9959.5305544314,NA,NA,NA,NA,9894.77944152165,NA,NA,NA,NA,9923.10805341967,NA,NA,NA,NA,10623.2294617564,NA,NA,NA,NA,11537.8389316066,NA,NA,NA,NA,11444.7592067989,NA,NA,NA,NA,11339.5386483205,NA,NA,NA,NA,NA
"DW_trees_annual_mode","NV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8424.174383,5683.179365,6257.433797,5983.192725,6732.844308,5374.393999
